Date,Open,High,Low,Close,Volume
2024-11-28,124.81460823204287,125.95076267003503,124.04324521137674,125.06624586082194,101058
2024-11-29,125.06624586082194,123.6232640550953,122.40783288624914,123.43497752176218,186213
2024-11-30,123.43497752176218,126.62954259744784,125.26505062126941,125.90397265803199,176260
2024-12-01,125.90397265803199,126.35863607986066,125.58860203437303,125.59662247356486,128404
2024-12-02,125.59662247356486,124.10999298941977,123.23108913685007,123.58582758923096,129856
2024-12-03,123.58582758923096,123.75799144566507,122.09533105527214,122.85324579870264,109200
2024-12-04,122.85324579870264,125.08722604804647,122.71329492506906,123.92927181060476,164178
2024-12-05,123.92927181060476,123.72868841465474,121.81943152366557,122.59399697989495,133997
2024-12-06,122.59399697989495,121.18319778370375,120.32588304147298,120.6393082845673,125611
2024-12-07,120.6393082845673,121.42493677159446,120.51862281412853,121.28759307135317,141235
2024-12-08,121.28759307135317,123.14340461793336,121.2839935011659,121.94246498374324,135057
2024-12-09,121.94246498374324,121.78019091614989,119.82528170974254,120.76707820800627,101239
2024-12-10,120.76707820800627,119.83895179242325,119.56169849719342,119.68974334923878,165661
2024-12-11,119.68974334923878,121.41288762446354,119.38951303294765,120.30506816984425,145272
2024-12-12,120.30506816984425,117.89772641455946,116.24834529775583,116.8809829955388,189393
2024-12-13,116.8809829955388,114.23896436158705,112.5548747441703,113.64930849744171,161212
2024-12-14,113.64930849744171,112.73578019782906,111.68997257215672,112.07311937290399,115398
2024-12-15,112.07311937290399,112.09621157066837,110.9443952580267,111.65072217031829,156503
2024-12-16,111.65072217031829,112.46236114079541,111.35320148882693,112.4008086159481,106638
2024-12-17,112.4008086159481,116.16170368245777,115.65495441894443,115.77363365589,106570
2024-12-18,115.77363365589,118.76330901539708,116.71318958338122,117.81740789307872,168785
2024-12-19,117.81740789307872,117.50488833793165,116.69118382557035,117.49944573657484,109110
2024-12-20,117.49944573657484,117.90541415608168,117.43378987407685,117.51350758167159,179141
2024-12-21,117.51350758167159,115.67480373269399,114.86929116136693,115.21604949361814,112115
2024-12-22,115.21604949361814,115.85024362327754,114.41496355008871,115.23099731050934,139062
2024-12-23,115.23099731050934,115.67773380697894,114.54616482694837,114.62336435226337,122911
2024-12-24,114.62336435226337,115.82025204766457,114.74855373389117,115.4204977769369,132556
2024-12-25,115.4204977769369,113.9626498432232,113.17580526601856,113.56861988019948,178131
2024-12-26,113.56861988019948,115.65172208253604,114.09219125902916,114.80503352737881,101969
2024-12-27,114.80503352737881,118.91710244250386,118.32760866588275,118.38175889006209,143753
2024-12-28,118.38175889006209,118.44889113439892,117.15343319049765,118.18344541607777,182811
2024-12-29,118.18344541607777,119.73132258363268,118.03172918124015,119.19205064641937,104470
2024-12-30,119.19205064641937,121.06713191088251,119.72549751133909,120.89684022400964,110225
